Row ID,Order ID,Order Date,Order/quarter,OrderMonth,OrderYear,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,IsReturned,Sales,Net Sales,Quantity,Discount,Profit Margin,Profit
989,CA-2014-167899,22/5/2014,2,5,2014,27/5/2014,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,0,"520,05","520,05",5,0,"0,14","72,807"
9353,CA-2014-148411,25/9/2014,3,9,2014,27/9/2014,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,0,"520,464","364,3248",2,"0,3","-0,04081632653","-14,8704"
4360,CA-2014-162565,12/12/2014,4,12,2014,12/12/2014,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,0,"520,464","364,3248",2,"0,3","-0,04081632653","-14,8704"
5956,CA-2011-155796,11/11/2011,4,11,2011,15/11/2011,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0,"521,96","260,98",4,"0,5","-0,96","-250,5408"
4717,CA-2014-143126,4/12/2014,4,12,2014,8/12/2014,Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",0,"521,96","521,96",2,0,"0,17","88,7332"
1627,CA-2012-164539,16/11/2012,4,11,2012,22/11/2012,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",0,"523,25","523,25",5,0,"0,27","141,2775"
7460,CA-2012-137974,16/4/2012,2,4,2012,18/4/2012,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0,"523,26","523,26",9,0,"0,24","125,5824"
7036,CA-2014-119494,10/11/2014,4,11,2014,14/11/2014,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",0,"523,392","418,7136",3,"0,2","0,125","52,3392"
625,CA-2012-138009,29/11/2012,4,11,2012,3/12/2012,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",0,"523,48","523,48",4,0,"0,25","130,87"
7360,US-2011-115189,30/12/2011,4,12,2011,3/1/2012,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,0,"523,764","314,2584",3,"0,4","-0,6111111111","-192,0468"
3799,CA-2014-147760,5/11/2014,4,11,2014,6/11/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,0,"523,764","314,2584",3,"0,4","-0,6111111111","-192,0468"
3810,CA-2012-113628,12/11/2012,4,11,2012,19/11/2012,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",1,"523,92",0,5,"0,2",0,"-72,039"
6946,CA-2013-106243,1/10/2013,4,10,2013,5/10/2013,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",0,"523,92","419,136",5,"0,2","-0,0625","-26,196"
8119,US-2014-106551,23/7/2014,3,7,2014,28/7/2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,0,"526,344","368,4408",4,"0,3","-0,2040816327","-75,192"
2232,CA-2014-157091,27/6/2014,2,6,2014,2/7/2014,Standard Class,DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,0,"526,45","526,45",5,0,"0,06","31,587"
2574,CA-2014-145128,10/7/2014,3,7,2014,15/7/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,47905,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1,"526,45",0,5,0,0,"31,587"
7702,CA-2014-151799,15/12/2014,4,12,2014,19/12/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,0,"526,582","368,6074",2,"0,3","-0,1428571429","-52,6582"
5935,US-2014-169551,8/7/2014,3,7,2014,10/7/2014,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,0,"527,92","422,336",2,"0,2","0,203125","85,787"
9920,CA-2013-149272,16/3/2013,1,3,2013,20/3/2013,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas,77803,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,0,"528,43","369,901",5,"0,3","-0,387755102","-143,431"
3173,US-2013-133879,22/3/2013,1,3,2013,29/3/2013,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",0,"528,43","369,901",5,"0,3",0,0
8777,CA-2013-102813,3/7/2013,3,7,2013,4/7/2013,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",0,"528,43","369,901",5,"0,3",0,0
6517,US-2014-116652,16/9/2014,3,9,2014,20/9/2014,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0,"529,9","529,9",5,0,"0,2","105,98"
2598,CA-2014-149048,14/5/2014,2,5,2014,18/5/2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,0,"530,34","530,34",2,0,"0,18","95,4612"
39,CA-2012-117415,27/12/2012,4,12,2012,31/12/2012,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0,"532,3992","362,031456",3,"0,32","-0,1297577855","-46,9764"
3116,CA-2013-150350,24/8/2013,3,8,2013,31/8/2013,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,0,"532,704","426,1632",6,"0,2","-0,09375","-39,9528"
2369,US-2013-129469,24/9/2013,3,9,2013,28/9/2013,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",0,"532,704","426,1632",6,"0,2","-0,0625","-26,6352"
5742,US-2014-147886,29/3/2014,1,3,2014,1/4/2014,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,1,"532,72",0,2,"0,2",0,"53,272"
7559,US-2011-137155,1/11/2011,4,11,2011,5/11/2011,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,0,"533,94","533,94",3,0,"0,29","154,8426"
8133,CA-2011-127866,20/7/2011,3,7,2011,23/7/2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",0,"535,41","535,41",3,0,"0,3","160,623"
5170,CA-2011-121006,10/11/2011,4,11,2011,16/11/2011,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",0,"535,41","535,41",3,0,"0,3","160,623"
4608,CA-2012-135020,28/5/2012,2,5,2012,2/6/2012,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",0,"535,41","535,41",3,0,"0,3","160,623"
8737,CA-2013-168774,5/9/2013,3,9,2013,10/9/2013,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",0,"535,41","535,41",3,0,"0,3","160,623"
4546,CA-2012-126557,12/7/2012,3,7,2012,17/7/2012,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,0,"537,544","430,0352",7,"0,2","0,125","53,7544"
8792,CA-2014-162075,19/3/2014,1,3,2014,25/3/2014,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,0,"537,544","430,0352",7,"0,2","0,109375","47,0351"
3460,CA-2014-136448,17/9/2014,3,9,2014,19/9/2014,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,0,"538,194","161,4582",2,"0,7","-2,555555556","-412,6154"
7463,CA-2012-138485,27/2/2012,1,2,2012,1/3/2012,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,0,"538,92","538,92",9,0,"0,15","80,838"
2905,CA-2013-153577,28/6/2013,2,6,2013,2/7/2013,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,0,"539,658","377,7606",3,"0,3","-0,02040816327","-7,7094"
7417,US-2013-114013,14/3/2013,1,3,2013,16/3/2013,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,0,"539,91","323,946",3,"0,4","-0,3611111111","-116,9805"
7621,US-2011-144078,25/11/2011,4,11,2011,29/11/2011,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,0,"539,92","431,936",5,"0,2","0,109375","47,243"
6502,CA-2011-129147,2/11/2011,4,11,2011,6/11/2011,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,0,"539,964","323,9784",6,"0,4","-0,3333333333","-107,9928"
3302,US-2011-159926,18/11/2011,4,11,2011,22/11/2011,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,0,"539,964","323,9784",6,"0,4","-0,3333333333","-107,9928"
4161,CA-2014-115546,15/5/2014,2,5,2014,19/5/2014,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,0,"539,97","539,97",3,0,"0,25","134,9925"
3083,US-2014-132297,28/5/2014,2,5,2014,3/6/2014,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,TEC-PH-10002834,Technology,Phones,Google Nexus 5,0,"539,97","539,97",3,0,"0,25","134,9925"
1259,US-2013-168620,25/12/2013,4,12,2013,29/12/2013,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,0,"540,048","432,0384",3,"0,2","-0,109375","-47,2542"
1502,CA-2014-130386,13/11/2014,4,11,2014,19/11/2014,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,0,"540,048","432,0384",3,"0,2","-0,109375","-47,2542"
945,CA-2012-120880,29/5/2012,2,5,2012,3/6/2012,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,0,"540,57","540,57",3,0,"0,26","140,5482"
7939,CA-2014-166093,18/8/2014,3,8,2014,25/8/2014,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1,"540,57",0,3,0,0,"140,5482"
8008,CA-2012-110863,17/11/2012,4,11,2012,24/11/2012,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",0,"541,24","541,24",4,0,"0,01","5,4124"
8872,CA-2014-101805,2/12/2014,4,12,2014,7/12/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1,"541,24",0,4,0,0,"5,4124"
2251,CA-2012-116092,15/2/2012,1,2,2012,18/2/2012,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,1,"541,44",0,6,0,0,"157,0176"
731,US-2013-150861,4/12/2013,4,12,2013,7/12/2013,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",0,"542,646","488,3814",3,"0,1","0,2098765432","102,4998"
4014,CA-2012-165624,23/8/2012,3,8,2012,28/8/2012,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,0,"542,94","542,94",3,0,"0,28","152,0232"
4619,CA-2012-117800,21/9/2012,3,9,2012,26/9/2012,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,2149,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,0,"542,94","542,94",3,0,"0,26","141,1644"
5695,US-2012-138093,10/12/2012,4,12,2012,16/12/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,0,"542,94","542,94",3,0,"0,26","141,1644"
9389,US-2014-127292,20/1/2014,1,1,2014,24/1/2014,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,05408,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,0,"542,94","542,94",3,0,"0,28","152,0232"
5762,CA-2014-158169,13/8/2014,3,8,2014,16/8/2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,0,"542,94","542,94",3,0,"0,28","152,0232"
894,CA-2014-133256,27/6/2014,2,6,2014,28/6/2014,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,0,"543,92","543,92",8,0,"0,25","135,98"
5298,CA-2014-108791,28/7/2014,3,7,2014,1/8/2014,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,0,"543,92","543,92",8,0,"0,25","135,98"
778,CA-2012-144267,21/8/2012,3,8,2012,23/8/2012,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1,"544,008",0,3,"0,2",0,"40,8006"
1201,CA-2013-114727,19/7/2013,3,7,2013,25/7/2013,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1,"544,008",0,3,"0,2",0,"40,8006"
3185,CA-2014-152912,10/11/2014,4,11,2014,13/11/2014,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,0,"544,38","544,38",3,0,"0,29","157,8702"
4342,CA-2014-130309,18/12/2014,4,12,2014,22/12/2014,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,0,"544,38","544,38",3,0,"0,29","157,8702"
2437,CA-2014-140053,4/7/2014,3,7,2014,11/7/2014,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Farmington,New Mexico,87401,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1,"545,85",0,9,0,0,"114,6285"
1978,CA-2011-110408,18/10/2011,4,10,2011,20/10/2011,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",0,"545,88","545,88",6,0,"0,13","70,9644"
5386,CA-2014-161410,27/6/2014,2,6,2014,4/7/2014,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,0,"545,916","327,5496",14,"0,4","0,2222222222","72,7888"
2979,CA-2011-109232,14/1/2011,1,1,2011,17/1/2011,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,0,"545,94","545,94",6,0,"0,16","87,3504"
5586,CA-2014-105333,1/12/2014,4,12,2014,5/12/2014,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,0,"546,06","546,06",3,0,"0,3","163,818"
4698,US-2012-138121,17/12/2012,4,12,2012,17/12/2012,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",0,"546,66","546,66",9,0,"0,25","136,665"
3907,CA-2012-167010,5/4/2012,2,4,2012,10/4/2012,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,0,"547,136","437,7088",4,"0,2","-0,15625","-68,392"
2330,US-2012-147739,25/12/2012,4,12,2012,29/12/2012,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,0,"547,136","437,7088",4,"0,2","-0,15625","-68,392"
1597,CA-2014-132234,17/10/2014,4,10,2014,19/10/2014,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,0,"547,3","547,3",13,0,"0,32","175,136"
8203,CA-2012-114811,8/11/2012,4,11,2012,8/11/2012,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,0,"549,98","549,98",2,0,"0,26","142,9948"
5069,CA-2011-124478,8/8/2011,3,8,2011,12/8/2011,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,0,"549,99","549,99",1,0,"0,5","274,995"
5851,CA-2012-121783,10/11/2012,4,11,2012,14/11/2012,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,0,"549,99","549,99",1,0,"0,5","274,995"
7813,CA-2013-134334,14/2/2013,1,2,2013,15/2/2013,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,0,"550,431","385,3017",3,"0,3","-0,1224489796","-47,1798"
3724,US-2011-169789,30/12/2011,4,12,2011,4/1/2012,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,0,"551,985","165,5955",5,"0,7","-2,777777778","-459,9875"
5978,CA-2014-116953,25/4/2014,2,4,2014,26/4/2014,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,0,552,"441,6",10,"0,2","0,078125","34,5"
7420,US-2013-114013,14/3/2013,1,3,2013,16/3/2013,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",0,"552,56","442,048",5,"0,2","-0,3125","-138,14"
1336,CA-2013-122133,17/5/2013,2,5,2013,24/5/2013,Standard Class,JR-15670,Jim Radford,Consumer,United States,Middletown,Connecticut,6457,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",0,"552,56","552,56",4,0,0,0
624,CA-2012-138009,29/11/2012,4,11,2012,3/12/2012,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,0,"555,21","499,689",5,"0,1","0,3580246914","178,901"
9134,CA-2012-157805,31/8/2012,3,8,2012,4/9/2012,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,0,"555,96","444,768",5,"0,2","0,09375","41,697"
5400,CA-2013-117681,10/4/2013,2,4,2013,15/4/2013,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,0,"556,665","473,16525",5,"0,15","0,01384083045","6,549"
4024,CA-2014-130764,28/10/2014,4,10,2014,29/10/2014,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",0,"556,665","473,16525",5,"0,15","0,01384083045","6,549"
2348,CA-2013-159373,14/3/2013,1,3,2013,19/3/2013,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,0,"557,585","390,3095",5,"0,3",0,0
8144,CA-2013-100993,5/2/2013,1,2,2013,10/2/2013,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,0,"557,728","446,1824",4,"0,2","0,015625","6,9716"
4645,CA-2012-147501,2/8/2012,3,8,2012,6/8/2012,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,0,"558,4","446,72",2,"0,2","0,09375","41,88"
3425,CA-2013-134803,29/5/2013,2,5,2013,4/6/2013,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,1,"558,4",0,2,"0,2",0,"41,88"
1753,CA-2014-116715,3/12/2014,4,12,2014,6/12/2014,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",0,"559,62","559,62",9,0,"0,27","151,0974"
7289,CA-2011-158281,2/9/2011,3,9,2011,7/9/2011,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,77095,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,0,"559,71","335,826",3,"0,4","-0,3611111111","-121,2705"
3893,US-2013-163881,25/11/2013,4,11,2013,1/12/2013,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,0,"559,92","559,92",8,0,"0,34","190,3728"
6901,CA-2012-140557,7/9/2012,3,9,2012,11/9/2012,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,0,"559,93","559,93",7,0,"0,3","167,979"
983,CA-2011-163419,11/11/2011,4,11,2011,14/11/2011,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),0,"559,984","447,9872",2,"0,2","0,125","55,9984"
1550,CA-2011-134278,6/7/2011,3,7,2011,8/7/2011,First Class,EP-13915,Emily Phan,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,0,"559,992","447,9936",1,"0,2","0,390625","174,9975"
2810,CA-2012-148635,25/7/2012,3,7,2012,27/7/2012,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0,"561,568","449,2544",2,"0,2","0,0625","28,0784"
